# path	newest_branch	holder_count
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-037.json	book-system/control-v1	14
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-038.json	book-system/control-v1	14
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-039.json	book-system/control-v1	14
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-040.json	book-system/control-v1	14
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-041.json	book-system/control-v1	14
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-042.json	book-system/control-v1	2
qualification/book-system/BOOK-SYSTEM-RECONCILED-STATE-043.json	book-system/control-v1	2
qualification/book-system/BOOK-SYSTEM-SERVICE-INTERFACE-REGISTRY-001-CLOSURE.json	book-system/control-v1	29
qualification/book-system/BOOK-SYSTEM-SERVICE-INTERFACE-REGISTRY-002-CLOSURE.json	book-system/control-v1	29
qualification/book-system/a01-prep/BOOK-SYSTEM-CANONICAL-CONTENT-OBJECT-ADMISSION-001-A01-REGISTRATION-REQUEST.json	book-system/control-v1	17
qualification/book-system/author-decision-001/AUTHOR-DECISION-QUEUE-001-FIXTURES.json	book-system/author-decision-queue-001-a01-transport	2
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-CURRENT-SUBJECT-GUARD-001-QUALIFICATION-PLAN-001.json	book-system/control-v1	17
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-001-A01-REGISTRATION-HANDOFF.json	book-system/control-v1	25
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-001-CLOSURE.json	book-system/control-v1	25
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-001-FIXTURES.json	book-system/control-v1	26
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-001-HOSTED-PREQUAL-CHECKPOINT.json	book-system/control-v1	25
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-001-STATUS-MAPPING-CLARIFICATION.json	book-system/control-v1	28
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-001.json	book-system/control-v1	28
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-FORENSIC-MAP-001.json	book-system/control-v1	28
qualification/book-system/author-decision-001/BOOK-SYSTEM-AUTHOR-DECISION-QUEUE-PREIMPLEMENTATION-RESEARCH-001.json	book-system/control-v1	28
qualification/book-system/author-decision-001/BOOK-SYSTEM-RF012-HOSTED-CLOSURE-AND-SUCCESSOR-002.json	book-system/rf012-rescue-20260910	1
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-INPUT-CENSUS-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-LEDGER-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-PHASE-0-CONCURRENT-WRITER-CONFIRMATION-001.json	book-prose-integration/phase0-revalidation-20260910-1115	1
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-PHASE-0-CURRENT-STATE-CENSUS-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-PHASE-0-REVALIDATION-CHECKPOINT-002.json	book-prose-integration/phase0-revalidation-20260910-1115	1
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-PHASE-1-CLOSURE-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/BOOK-PROSE-INTEGRATION-PRE-INTEGRATION-CHECKPOINT-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-AUTHORITY-CONTRACT-001-CLOSURE.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-AUTHORITY-CONTRACT-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-BOOK-ADMISSION-HANDOFF-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-BOOK-ADMISSION-HANDOFF-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-CANCELLATION-RESUME-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-CANCELLATION-RESUME-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-CAPABILITY-ROUTING-INTERFACE-001-CLOSURE.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-CAPABILITY-ROUTING-INTERFACE-001.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-CONCURRENCY-RULES-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-CONCURRENCY-RULES-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-DEPENDENCY-GRAPH-EXECUTION-PLAN-CONTRACT-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-DEPENDENCY-GRAPH-EXECUTION-PLAN-CONTRACT-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-EVIDENCE-PROVENANCE-EMISSION-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-EVIDENCE-PROVENANCE-EMISSION-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-FAILURE-SEMANTICS-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-FAILURE-SEMANTICS-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-RETRY-IDEMPOTENCY-RULES-001-CLOSURE.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-RETRY-IDEMPOTENCY-RULES-001.json	book-system/control-v1	14
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-WORKFLOW-STATE-MODEL-001-CLOSURE.json	book-system/control-v1	15
qualification/book-system/book-prose-integration/orchestrator/BOOK-WORKFLOW-ORCHESTRATOR-WORKFLOW-STATE-MODEL-001.json	book-system/control-v1	15
qualification/book-system/canonical-state-001/BOOK-SYSTEM-CANONICAL-BOOK-STATE-MODEL-001.json	book-system/control-v1	29
qualification/book-system/canonical-state-001/CANONICAL-BOOK-STATE-FIXTURES-001.json	book-system/control-v1	29
qualification/book-system/completion-census-002/BOOK-SYSTEM-COMPLETION-CENSUS-002-P3-BOOK-PHASE-001.json	book-system/control-v1	17
qualification/book-system/completion-census-002/BOOK-SYSTEM-COMPLETION-CENSUS-002-P3-BOOK-PHASE-002.json	book-system/control-v1	17
qualification/book-system/completion-census-002/BOOK-SYSTEM-COMPLETION-CENSUS-002-P3-BOOK-PHASE-003.json	book-system/control-v1	17
qualification/book-system/content-object-admission-001/BOOK-SYSTEM-CANONICAL-CONTENT-OBJECT-ADMISSION-001-RESIDUAL-FAILURE-INJECTION-DERIVATIVE-DECISION-002.json	book-system/control-v1	17
qualification/book-system/content-object-admission-001/BOOK-SYSTEM-CANONICAL-CONTENT-OBJECT-ADMISSION-001-RESIDUAL-FAILURE-INJECTION-PLAN-001.json	book-system/control-v1	17
qualification/book-system/content-object-admission-001/BOOK-SYSTEM-CANONICAL-CONTENT-OBJECT-ADMISSION-001.json	book-system/control-v1	17
qualification/book-system/content-object-admission-001/BOOK-SYSTEM-CONTENT-ADMISSION-AUTHOR-DECISION-APPLICABILITY-BRIDGE-003.json	book-system/control-v1	17
qualification/book-system/content-object-admission-001/BOOK-SYSTEM-CONTENT-ADMISSION-AUTHOR-DECISION-APPLICABILITY-GUARD-004-CLOSURE.json	book-system/control-v1	15
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-E2E-AUTHOR-DECISION-CURRENT-SUBJECT-GAP-001.json	book-system/control-v1	21
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-E2E-AUTHORITY-GUARDS-001-CLOSURE.json	book-system/control-v1	19
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-E2E-AUTHORITY-GUARDS-001.json	book-system/control-v1	21
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-E2E-EXPORT-FREEZE-PARENT-ADMISSION-GAP-001.json	book-system/control-v1	21
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-E2E-LIFECYCLE-LEDGER-REBIND-GAP-001.json	book-system/control-v1	22
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-END-TO-END-AUTHORING-QUALIFICATION-001-CLOSURE.json	book-system/control-v1	17
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-END-TO-END-AUTHORING-QUALIFICATION-001-FORENSIC-MAP.json	book-system/control-v1	22
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-END-TO-END-AUTHORING-QUALIFICATION-001-REPAIR-AMENDMENT-001.json	book-system/control-v1	19
qualification/book-system/end-to-end-authoring-001/BOOK-SYSTEM-END-TO-END-AUTHORING-QUALIFICATION-001-REPAIR-AMENDMENT-002.json	book-system/control-v1	1
qualification/book-system/existing-book-recovery-semantic-core-001/BOOK-SYSTEM-EXISTING-BOOK-RECOVERY-GOVERNED-ADMISSION-INTEGRATION-002-CONTRACT.json	book-system/control-v1	15
qualification/book-system/existing-book-recovery-semantic-core-001/BOOK-SYSTEM-EXISTING-BOOK-RECOVERY-SEMANTIC-CORE-001-CLOSURE.json	book-system/control-v1	15
qualification/book-system/existing-book-recovery-semantic-core-001/BOOK-SYSTEM-EXISTING-BOOK-RECOVERY-SEMANTIC-CORE-001-CONTRACT.json	book-system/control-v1	15
qualification/book-system/existing-book-recovery-semantic-core-001/BOOK-SYSTEM-EXISTING-BOOK-RECOVERY-SEMANTIC-CORE-001-FIXTURES.json	book-system/control-v1	15
qualification/book-system/export-freeze-001/BOOK-SYSTEM-EXPORT-FREEZE-001-CLOSURE.json	book-system/control-v1	22
qualification/book-system/export-freeze-001/BOOK-SYSTEM-EXPORT-FREEZE-001-CONTRACT-001.json	book-system/request-export-freeze-001-a01	2
qualification/book-system/export-freeze-001/BOOK-SYSTEM-EXPORT-FREEZE-001-RECONCILED-FIXTURES.json	book-system/control-v1	22
qualification/book-system/export-freeze-001/BOOK-SYSTEM-EXPORT-FREEZE-001.json	book-system/control-v1	23
qualification/book-system/export-freeze-001/BOOK-SYSTEM-EXPORT-FREEZE-FORENSIC-MAP-001.json	book-system/control-v1	25
qualification/book-system/export-freeze-001/BOOK-SYSTEM-EXPORT-FREEZE-PARALLEL-CANDIDATE-RECONCILIATION-001.json	book-system/control-v1	22
qualification/book-system/export-freeze-001/BOOK-SYSTEM-LIFECYCLE-PARENT-IDENTITY-COMPATIBILITY-FINDING-001.json	book-system/control-v1	23
qualification/book-system/integration-proposal-001/BOOK-SYSTEM-INTEGRATION-PROPOSAL-RUNTIME-001.json	book-system/control-v1	29
qualification/book-system/integration-proposal-002/BOOK-SYSTEM-INTEGRATION-PROPOSAL-RUNTIME-001-CONTRACT-REREVIEW-001.json	book-system/control-v1	29
qualification/book-system/integration-proposal-002/BOOK-SYSTEM-INTEGRATION-PROPOSAL-RUNTIME-002.json	book-system/control-v1	29
qualification/book-system/integration-proposal-002/BOOK-SYSTEM-RUNTIME-V2-PREIMPLEMENTATION-RESEARCH-001.json	book-system/control-v1	29
qualification/book-system/integration-proposal-002/INTEGRATION-PROPOSAL-RUNTIME-002-FIXTURES.json	book-system/control-v1	29
qualification/book-system/lifecycle-transition-001/BOOK-SYSTEM-LIFECYCLE-TRANSITION-ENGINE-001.json	book-system/control-v1	29
qualification/book-system/lifecycle-transition-001/LIFECYCLE-TRANSITION-FIXTURES-001.json	book-system/control-v1	29
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-COMPATIBILITY-ADAPTER-001-A01-REGISTRATION-HANDOFF.json	book-system/control-v1	22
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-COMPATIBILITY-ADAPTER-001-CLOSURE.json	book-system/control-v1	22
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-COMPATIBILITY-ADAPTER-001-FIXTURES.json	book-system/control-v1	23
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-COMPATIBILITY-ADAPTER-001.json	book-system/control-v1	23
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-REBIND-001-A01-REDISPATCH.json	book-system/request-lifecycle-current-parent-rebind-001-a01	1
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-REBIND-001-A01-REGISTRATION-HANDOFF.json	book-system/control-v1	22
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-REBIND-001-CLOSURE.json	book-system/control-v1	21
qualification/book-system/lifecycle-transition-compatibility-001/BOOK-SYSTEM-LIFECYCLE-CURRENT-PARENT-REBIND-001.json	book-system/control-v1	22
qualification/book-system/phase3a/BOOK-WORKFLOW-SCHEDULER-EXECUTION-RUNTIME-001.json	book-system/control-v1	14
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-A-FOUNDATION-AUTHORITY-INVENTORY-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-A-PATH-EVIDENCE-MAP-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-A2-CANONICAL-STATE-EXTRACTION-AND-HISTORICAL-GAP-CENSUS-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-A3-SOURCE-RECOVERY-DUPLICATE-TRUTH-PORT-CENSUS-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-A4-LOSSLESS-READINESS-CENSUS-AND-B00A-FREEZE-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-B1-GAP-DEPENDENCY-FAILURE-ANALYSIS-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-C1-TARGETED-RESEARCH-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-D1-AUTHORITY-SCHEMA-STORE-RECONCILIATION-ADJUDICATION-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-E1-FORMAL-DESIGN-LOCK-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F1-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F10-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F11-MIGRATION-AND-CUMULATIVE-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F2-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F3-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F4-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F5-DESIGN-REPAIR-001.md	book-system/control-v1	11
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F5-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F6-LIFECYCLE-LOSSLESS-REBIND-DESIGN-REPAIR-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F6A-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F6B-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F7-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F8-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-F9-ISOLATED-QUALIFICATION-001.md	book-system/control-v1	3
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B00-G1-CONTROL-FREEZE-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-A-EXECUTION-FOUNDATION-RECOVERY-INVENTORY-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-A2-CONTEXT-CAPABILITY-OWNERSHIP-RECOVERY-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-A3-RETIRED-IDENTITY-DEPENDENCY-LEDGER-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-B-EXECUTION-FOUNDATION-ANALYSIS-ADJUDICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-C-CAPABILITY-BINDING-CONTEXT-RUNTIME-DESIGN-LOCK-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-D1-CAPABILITY-BINDING-QUALIFICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-D2-CONTEXT-REBIND-QUALIFICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-D3-EXECUTION-FOUNDATION-QUALIFICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-D4-WORKFLOW-RUNTIME-QUALIFICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-E-CUMULATIVE-QUALIFICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B01-F-CONTROL-FREEZE-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B02-A-SOURCE-INTAKE-EXISTING-BOOK-RECOVERY-INVENTORY-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B02-B-SOURCE-INTAKE-EXISTING-BOOK-RECOVERY-ANALYSIS-ADJUDICATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B02-C-ORIGINAL-SOURCE-CUSTODY-ACCEPTANCE-RECOVERY-RUNTIME-WIRING-GOVERNED-ADMISSION-DESIGN-LOCK-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B02-E-ISOLATED-CUMULATIVE-QUALIFICATION-CALIBRATION-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B02-F-CONTROL-FREEZE-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-A-CANONICAL-BOOK-KNOWLEDGE-MODEL-RECOVERY-INVENTORY-001.md	book-system/control-v1	2
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-B-CANONICAL-BOOK-KNOWLEDGE-MODEL-ANALYSIS-ADJUDICATION-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-C-CANONICAL-BOOK-KNOWLEDGE-MODEL-DESIGN-LOCK-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-D1-STORY-BIBLE-KNOWLEDGE-SCHEMA-VALIDATOR-BUILD-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-D2-KNOWLEDGE-MATERIALIZER-CALIBRATION-POLICY-BUILD-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-D3-TRANSITIVE-INVALIDATION-SUCCESSOR-RECONCILIATION-BUILD-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-D4-GOVERNED-STORY-BIBLE-ADMISSION-RUNTIME-QUERY-BUILD-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-E-ISOLATED-B00-B03-CUMULATIVE-QUALIFICATION-CALIBRATION-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-E-PRE14-AUTHORITY-REBIND-001.json	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-RECONSTRUCTION-B03-F-CONTROL-FREEZE-001.md	book-system/control-v1	1
qualification/book-system/reconstruction/BOOK-SYSTEM-RECONSTRUCTION-BLUEPRINT-001.md	book-system/control-v1	11
qualification/book-system/research-verification-001/BOOK-SYSTEM-DOCUMENT-SYSTEM-EXPORT-OWNERSHIP-BOUNDARY-001.json	book-system/control-v1	29
qualification/book-system/research-verification-001/BOOK-SYSTEM-EDITORIAL-CAPABILITY-CROSSWALK-001.json	book-system/control-v1	29
qualification/book-system/research-verification-001/BOOK-SYSTEM-EXTERNAL-RESEARCH-VERIFICATION-001.md	book-system/control-v1	29
qualification/book-system/research-verification-001/BOOK-SYSTEM-PROVENANCE-INTEROPERABILITY-PROJECTION-001.json	book-system/control-v1	29
qualification/book-system/research-verification-001/BOOK-SYSTEM-PUBLICATION-EXPORT-STANDARDS-PROFILE-001.json	book-system/control-v1	29
qualification/book-system/research-verification-001/BOOK-SYSTEM-RESEARCH-VERIFIED-ARCHITECTURE-REMEDIATION-001.json	book-system/control-v1	29
qualification/book-system/research-verification-001/BOOK-SYSTEM-RESEARCH-VERIFIED-AUTHORING-LIFECYCLE-AMENDMENT-001.json	book-system/control-v1	29
qualification/book-system/service-interface-001/BOOK-SYSTEM-SERVICE-INTERFACE-REGISTRY-001.json	book-system/control-v1	29
qualification/book-system/service-interface-001/SERVICE-INTERFACE-FIXTURES-001.json	book-system/control-v1	29
qualification/book-system/service-interface-002/BOOK-SYSTEM-SERVICE-INTERFACE-REGISTRY-002.json	book-system/control-v1	29
qualification/book-system/service-interface-002/SERVICE-INTERFACE-FIXTURES-002.json	book-system/control-v1	29
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-A01-REGISTRATION-HANDOFF.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-AUTHORITY-INGEST-CLARIFICATION.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-CLOSURE.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-FIXTURES-v2.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-FIXTURES.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-HOSTED-PREQUAL-CHECKPOINT.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-HOSTED-PREQUALIFICATION-CHECKPOINT.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001-LIFECYCLE-CLARIFICATION.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-001.json	book-system/control-v1	29
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-FORENSIC-MAP-001.json	book-system/control-v1	29
qualification/book-system/version-and-rollback-001/BOOK-SYSTEM-VERSION-AND-ROLLBACK-PREIMPLEMENTATION-RESEARCH-001.json	book-system/control-v1	29
qualification/book-system/version-and-rollback-001/BOOK-TO-CORE-A01-REGISTRATION-HANDOFF-VERSION-ROLLBACK-001.json	book-system/control-v1	28
qualification/book-system/version-and-rollback-001/VERSION-AND-ROLLBACK-FIXTURES-001.json	book-system/version-and-rollback-001-candidate	1
qualification/book-writing-project/BOOK-WRITING-PROJECT-PRIMARY-AUTHORITY-001.json	literary-prose-engine-001	3
qualification/browser/corpus/basic/browser.json	recovery/core-consolidation-001	2
qualification/calendar/corpus/basic/calendar.json	recovery/core-consolidation-001	2
qualification/chat/corpus/basic/chat.json	recovery/core-consolidation-001	2
qualification/controller-v2/002d/CONTROLLER-FOUNDATION-002D-PORTABLE-QUALIFICATION-001.md	controller-v2/execution-001b-forensic-restart	6
qualification/controller-v2/003a/CONTROLLER-FOUNDATION-003A-HOSTED-QUALIFICATION-001.md	controller-v2/execution-001b-forensic-restart	5
qualification/cq003-step003f-a01/SOURCE-MANIFEST.txt	cq003-step003f-a01	1
qualification/document-r4/CR001-R4-CURRENT-LINEAGE-QUALIFICATION-001/PORTABLE-SUITES.log	documents/spine-effect-runtime-001-20260912	3
qualification/document-r4/CR001-R4-CURRENT-LINEAGE-QUALIFICATION-001/QUALIFIED-SOURCE-SUBJECT-SHA.txt	documents/spine-effect-runtime-001-20260912	3
qualification/document-r4/CR001-R4-CURRENT-LINEAGE-QUALIFICATION-001/STRICT-JAVA21-COMPILE.log	documents/spine-effect-runtime-001-20260912	3
qualification/document-r4/CR001-R4-CURRENT-LINEAGE-QUALIFICATION-001/T13-T14-EXTERNAL.log	documents/spine-effect-runtime-001-20260912	3
qualification/document-r4/CR001-R4-CURRENT-LINEAGE-QUALIFICATION-001/receipt.json	documents/spine-effect-runtime-001-20260912	3
qualification/document-r4/CR001-R4-GITHUB-NATIVE-QUALIFICATION-005/PORTABLE-SUITES.log	documents/r4-current-capability-ledger-admission-007	3
qualification/document-r4/CR001-R4-GITHUB-NATIVE-QUALIFICATION-005/QUALIFIED-SUBJECT-SHA.txt	documents/r4-current-capability-ledger-admission-007	3
qualification/document-r4/CR001-R4-GITHUB-NATIVE-QUALIFICATION-005/STRICT-JAVA21-COMPILE.log	documents/r4-current-capability-ledger-admission-007	3
qualification/document-r4/CR001-R4-GITHUB-NATIVE-QUALIFICATION-005/T13-T14-EXTERNAL.log	documents/r4-current-capability-ledger-admission-007	3
qualification/document-r4/CR001-R4-GITHUB-NATIVE-QUALIFICATION-005/receipt.json	documents/r4-current-capability-ledger-admission-007	3
qualification/document-system/r4/DOCUMENTS-R4-TRANSPORT-CONTRACT-LOCAL-QUALIFICATION-003.json	documents/spine-effect-runtime-001-20260912	4
